surface,LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN,RxnE
Ru6W6,293.555,8.82,2.30541383773241,758.566666666667,-1.304830816,0.661197058,5.73,3,6.95454545454545,-0.681314139
Ru6Y6,317.665,14.025,2.2,605.7,-0.863526134,0.838221891,17.08,2,7.33,-0.780744944
Ru6Y6,317.665,14.025,1.22,391.4,-0.233485058,0.378064279,17.08,2,7.33,-0.152786206
Ru6Y6,317.665,14.025,1.80745876194905,534.266666666667,-0.724470905,0.736717113,17.08,3,6.95454545454545,-0.882279733
Ru6Y6,317.665,14.025,1.48495780733927,462.833333333333,-0.529091427,0.593925618,17.08,3,6.95454545454545,-0.880877531
Ru6Zn6,268.54,8.665,1.65,126.35,-6.588822066,0.996037404,22.82,1,7.5,0.934979068
Ru6Zn6,268.54,8.665,2.2,605.7,-0.920322705,0.758876337,22.82,2,7.33,-0.484871077
Ru6Zn6,268.54,8.665,1.90525588832577,366.025,-3.808171725,0.879702288,22.82,5,7.615384615,0.045975538
Ru6Zr6,296.895,11.095,1.33,601,-0.441692388,0.432394519,10.47,1,7.5,0.615162721
Ru6Zr6,296.895,11.095,2.2,605.7,-1.353272542,0.825415238,10.47,2,7.33,-0.564355394
Ru6Zr6,296.895,11.095,1.33,601,-0.441322691,0.432319289,10.47,2,7.33,-0.376634533
Ru6Zr6,296.895,11.095,1.57292731471431,602.566666666667,-0.80825043,0.590476345,10.47,3,6.95454545454545,-0.839880043
Sc12,330.9,15,1.36,334,-0.363112902,0.472897601,22.27,1,7.5,0.175749213
Sc12,330.9,15,1.36,334,-0.363940768,0.473039478,22.27,3,7.5,-0.953376004
Sc12,330.9,15,1.36,334,-0.36358017,0.472964565,22.27,3,6.95454545454545,-1.003077461
Sc6Ta6,330.515,12.925,1.40515109210421,479.666666666667,-0.006088817,0.395244872,23.02,3,7.5,-0.92295531
Sc6Ta6,330.515,12.925,1.40515109210421,479.666666666667,-0.006749383,0.395350633,23.02,3,6.95454545454545,-0.886857232
Sc6Ta6,330.515,12.925,1.45180117032475,625.333333333333,-0.345388042,0.500136231,23.02,3,7.5,-1.001750906
Sc6Ta6,330.515,12.925,1.45180117032475,625.333333333333,-0.344772062,0.500022531,23.02,3,6.95454545454545,-0.913903987
Sc6Tc6,302.2,11.815,1.9,573,-0.874874887,0.770609694,24.39,2,7.33,-0.840314337
Sc6Tc6,302.2,11.815,1.52035079622755,413.666666666667,-0.363686648,0.562331264,24.39,3,6.95454545454545,-0.827840911
Sc6Ti6,312.99,12.82,1.54,443.7,-0.362031577,0.543782409,25.83,2,7.33,-0.820766223
Sc6Ti6,312.99,12.82,1.41753191587366,370.566666666667,-0.449778284,0.514532615,25.83,3,7.5,-0.98659539
Sc6Ti6,312.99,12.82,1.41753191587366,370.566666666667,-0.449790111,0.514548843,25.83,3,6.95454545454545,-0.953797236
Sc6Ti6,312.99,12.82,1.47749759744151,407.133333333333,-0.401129143,0.530718288,25.83,3,7.5,-0.937010398
Sc6Ti6,312.99,12.82,1.47749759744151,407.133333333333,-0.401170549,0.530742551,25.83,3,6.95454545454545,-0.966593934
Sc6V6,316.95,11.66,1.63,475.8,-0.566300401,0.639576704,28.7,2,7.33,-0.907914489
Sc6V6,316.95,11.66,1.36,334,-0.599380282,0.476592854,28.7,2,7.33,-0.480999578
Sc6V6,316.95,11.66,1.63,475.8,-0.566300401,0.639576704,28.7,2,7.33,-0.856917635
Sc6V6,316.95,11.66,1.44462504688973,381.266666666667,-0.585135255,0.547244255,28.7,3,7.5,-0.859307339
Sc6V6,316.95,11.66,1.44462504688973,381.266666666667,-0.585037816,0.547243856,28.7,3,6.95454545454545,-0.813258466
Sc6V6,316.95,11.66,1.53451582801555,428.533333333333,-0.574460526,0.599435668,28.7,3,7.5,-0.915210134
Sc6W6,323.71,12.235,1.36,334,-0.313192756,0.373363481,18.07,1,7.5,0.449923905
Sc6W6,323.71,12.235,2.36,835,-1.406199161,0.75897681,18.07,2,7.33,-0.408134839
Sc6W6,323.71,12.235,1.63429307286134,501,-0.765760998,0.532970692,18.07,3,7.5,-0.769570453
Sc6W6,323.71,12.235,1.63429307286134,501,-0.76549378,0.532917859,18.07,3,6.95454545454545,-0.8045896
Sc6W6,323.71,12.235,1.96390724117835,668,-1.120498091,0.658144978,18.07,3,7.5,-0.972873505
Sc6W6,323.71,12.235,1.96390724117835,668,-1.120256286,0.65808979,18.07,3,6.95454545454545,-0.86722694
Sc6Y6,347.82,17.44,1.31163364746426,353.133333333333,-0.429588571,0.47885062,18.78,3,7.5,-0.839070505
Sc6Y6,347.82,17.44,1.31163364746426,353.133333333333,-0.43048184,0.479120301,18.78,3,6.95454545454545,-0.933219172
Sc6Y6,347.82,17.44,1.26498737144147,372.266666666667,-0.60982988,0.522942525,18.78,3,7.5,-0.961195059
Sc6Y6,347.82,17.44,1.26498737144147,372.266666666667,-0.610012486,0.522969792,18.78,3,6.95454545454545,-0.987603707
Sc6Zn6,298.695,12.08,1.36,334,0.220803281,0.30050723,8.622,1,7.5,0.436957953
Sc6Zn6,298.695,12.08,1.36,334,0.221123255,0.300445577,8.622,2,7.33,-0.701146748
Sc6Zn6,298.695,12.08,1.45050953159098,264.783333333333,-3.137686084,0.621348009,8.622,3,6.95454545454545,-0.713258127
Sc6Zn6,298.695,12.08,1.49799866488592,230.175,-4.377657751,0.739803572,8.622,5,7.615384615,-0.151587545
Sc6Zr6,327.05,14.51,1.36,334,-0.287010552,0.418342183,31,2,7.33,-0.572002745
Sc6Zr6,327.05,14.51,1.33,601,-0.749061251,0.618634837,31,2,7.33,-0.757140157
Sc6Zr6,327.05,14.51,1.34491635427635,467.5,-0.543727012,0.529645865,31,2,7.33,-0.695944068
Sc6Zr6,327.05,14.51,1.34992555602299,423,-0.465008076,0.495475803,31,3,7.5,-0.945818995
Sc6Zr6,327.05,14.51,1.34992555602299,423,-0.464750141,0.495405726,31,3,6.95454545454545,-0.943913246
Sc6Zr6,327.05,14.51,1.33992574029704,512,-0.616996588,0.561402546,31,3,7.5,-0.971857976
Sc6Zr6,327.05,14.51,1.33992574029704,512,-0.617424794,0.56153067,31,3,6.95454545454545,-0.933073047
Ta12,330.13,10.85,1.5,771,0.065880794,0.468856408,35.67,1,7.5,0.073949521
Ta12,330.13,10.85,1.5,771,0.065918436,0.468845798,35.67,3,7.5,-1.019672595
Ta12,330.13,10.85,1.5,771,0.066282957,0.468808186,35.67,3,6.95454545454545,-0.951701144
Ta6Tc6,301.815,9.74,1.5,771,-0.351300358,0.441553476,4.871,1,7.5,0.333463264
Ta6Tc6,301.815,9.74,1.9,573,-0.970457676,0.681894153,4.871,1,7.5,-0.045862202
Ta6Tc6,301.815,9.74,1.9,573,-0.970419117,0.681895328,4.871,2,7.33,-0.543362491
Ta6Tc6,301.815,9.74,1.6229757832848,705,-0.572261819,0.52731785,4.871,3,7.5,-0.489814842
Ta6Tc6,301.815,9.74,1.6229757832848,705,-0.572278217,0.527319899,4.871,3,6.95454545454545,-0.773127525
Ta6Tc6,301.815,9.74,1.75603359541927,639,-0.778094622,0.607231418,4.871,3,7.5,-0.583409213
Ta6Ti6,312.605,10.745,1.54,443.7,0.143161003,0.377897513,18.25,2,7.33,-0.584888016
Ta6Ti6,312.605,10.745,1.51321654002799,661.9,-0.546813167,0.533501218,18.25,3,7.5,-1.010037861
Ta6Ti6,312.605,10.745,1.51321654002799,661.9,-0.546684376,0.533460982,18.25,3,6.95454545454545,-0.921003709
Ta6Ti6,312.605,10.745,1.52654953134286,552.8,-0.186373502,0.452215795,18.25,3,7.5,-0.975464165
Ta6Ti6,312.605,10.745,1.52654953134286,552.8,-0.186435866,0.452228323,18.25,3,6.95454545454545,-0.920146687
Ta6V6,316.565,9.585,1.63,475.8,0.006390669,0.483100258,15.78,1,7.5,0.215667768
Ta6V6,316.565,9.585,1.5,771,-0.596436578,0.566292605,15.78,2,7.33,-0.734204362
Ta6V6,316.565,9.585,1.63,475.8,0.006384567,0.483091416,15.78,2,7.33,-0.784445556
Ta6V6,316.565,9.585,1.54213848070218,672.6,-0.376513911,0.535942675,15.78,3,7.5,-0.90637555
Ta6V6,316.565,9.585,1.58546072910828,574.2,-0.176492877,0.508338399,15.78,3,7.5,-0.850539559
Ta6W6,323.325,10.16,2.36,835,-0.614909294,0.572924877,13.32,2,7.33,-0.773181948
Ta6W6,323.325,10.16,1.74460926164245,792.333333333333,-0.42043863,0.521676543,13.32,3,7.5,-0.889846403
Ta6W6,323.325,10.16,1.74460926164245,792.333333333333,-0.420425244,0.521675105,13.32,3,6.95454545454545,-0.874400269
Ta6W6,323.325,10.16,2.02910765053907,813.666666666667,-0.520655977,0.548086376,13.32,3,7.5,-0.913591464
Ta6W6,323.325,10.16,2.02910765053907,813.666666666667,-0.520675196,0.54808888,13.32,3,6.95454545454545,-0.810290929
Ta6Y6,347.435,15.365,1.5,771,-0.32994103,0.545772559,21.66,2,7.33,-0.903475633
Ta6Y6,347.435,15.365,1.40017004737201,644.466666666667,-0.314206233,0.500744999,21.66,3,7.5,-0.971051567
Ta6Y6,347.435,15.365,1.40017004737201,644.466666666667,-0.314518558,0.500797367,21.66,3,6.95454545454545,-0.802574869
Ta6Y6,347.435,15.365,1.30698410770516,517.933333333333,-0.295923812,0.447510814,21.66,3,7.5,-0.854621266
Ta6Y6,347.435,15.365,1.30698410770516,517.933333333333,-0.295865543,0.447500262,21.66,3,6.95454545454545,-0.804308914
Ta6Zn6,298.31,10.005,1.5,771,0.221425485,0.431854461,11.84,2,7.33,-0.823118103
Ta6Zn6,298.31,10.005,1.59840335514992,341.233333333333,-4.636134836,0.818963853,11.84,3,7.5,-0.133476192
Ta6Zn6,298.31,10.005,1.59840335514992,341.233333333333,-4.636102458,0.818960811,11.84,3,6.95454545454545,0.022315512
Ta6Zn6,298.31,10.005,1.59840335514992,341.233333333333,-4.636134836,0.818963853,11.84,3,7.5,-0.133480001
Ta6Zr6,326.665,12.435,1.41244468918255,686,-0.348824365,0.505896919,0.0001557,2,7.33,-0.71142544
Ta6Zr6,326.665,12.435,1.4410466927099,714.333333333333,-0.387955165,0.519823448,0.0001557,3,7.5,-0.990126339
Ta6Zr6,326.665,12.435,1.4410466927099,714.333333333333,-0.387927387,0.519818788,0.0001557,3,6.95454545454545,-0.890908463
Ta6Zr6,326.665,12.435,1.3844103803801,657.666666666667,-0.308785327,0.491651435,0.0001557,3,7.5,-0.92541209
Ta6Zr6,326.665,12.435,1.3844103803801,657.666666666667,-0.308809889,0.49165295,0.0001557,3,6.95454545454545,-0.867350071
Tc12,273.5,8.63,1.9,573,-1.383265667,0.683359712,27.1,1,7.5,0.181114073
Tc12,273.5,8.63,1.9,573,-1.383527489,0.683379322,27.1,2,7.33,-0.368834798
Tc12,273.5,8.63,1.9,573,-1.38331182,0.683342661,27.1,3,7.5,-0.538785809
Tc12,273.5,8.63,1.9,573,-1.383290476,0.683349988,27.1,3,6.95454545454545,-0.559478978
Tc6Ti6,284.29,9.635,1.9,573,-1.225084686,0.784575738,21.19,1,7.5,-0.106074736
Tc6Ti6,284.29,9.635,1.54,443.7,-0.378942808,0.462770679,21.19,1,7.5,0.614641487
Tc6Ti6,284.29,9.635,1.77150605428884,529.9,-0.995978775,0.697462996,21.19,3,7.5,-0.705103964
Tc6Ti6,284.29,9.635,1.65170194756948,486.8,-0.719138018,0.592209454,21.19,3,7.5,-0.828095745
Tc6V6,288.25,8.475,1.9,573,-1.632078663,0.779569443,9.693,1,7.5,-0.001647921
Tc6V6,288.25,8.475,1.63,475.8,-0.713636942,0.522883231,9.693,1,7.5,0.397896692
Tc6V6,288.25,8.475,1.80536465393456,540.6,-1.344629342,0.699236339,9.693,3,7.5,-0.601216342
Tc6V6,288.25,8.475,1.71544291246119,508.2,-1.039380394,0.61391402,9.693,3,7.5,-0.715812324
Tc6W6,295.01,9.05,1.9,573,-1.738144891,0.725877091,6.411,1,7.5,0.042492889
Tc6W6,295.01,9.05,2.36,835,-1.499942087,0.6042402,6.411,1,7.5,-0.176981344
Tc6W6,295.01,9.05,1.9,573,-1.738108961,0.725873126,6.411,2,7.33,-0.285288502
Tc6W6,295.01,9.05,2.36,835,-1.499930766,0.604236887,6.411,2,7.33,-0.315790151
Tc6W6,295.01,9.05,2.11754574921063,704,-1.62417575,0.667669806,6.411,2,7.33,-0.500618169
Tc6W6,295.01,9.05,2.04239498288249,660.333333333333,-1.663189234,0.687607786,6.411,3,7.5,-0.499917068
Tc6W6,295.01,9.05,2.19546171900188,747.666666666667,-1.583903887,0.647123651,6.411,3,6.95454545454545,-0.559483468
Tc6Y6,319.12,14.255,1.22,391.4,-0.459605583,0.437745269,13.92,1,7.5,0.93104403
Tc6Y6,319.12,14.255,1.22,391.4,-0.459881982,0.437792133,13.92,2,7.33,-0.20689305
Tc6Y6,319.12,14.255,1.52249794745346,482.2,-0.620581098,0.64489066,13.92,5,7.615384615,-0.866000931
Tc6Zn6,269.995,8.895,1.9,573,-0.990666879,0.641299304,17.18,2,7.33,-0.413517115
Tc6Zn6,269.995,8.895,1.72944662488632,275.233333333333,-5.022679136,0.881987412,17.18,3,7.5,0.072061867
Tc6Zn6,269.995,8.895,1.72944662488632,275.233333333333,-5.022914285,0.882016505,17.18,3,6.95454545454545,0.208732403
Tc6Zn6,269.995,8.895,1.77059312096258,349.675,-4.041610008,0.8234158,17.18,2,7.33,0.058345153
Tc6Zr6,298.35,11.325,1.9,573,-0.982374824,0.762460859,24.13,1,7.5,-0.258220795
Tc6Zr6,298.35,11.325,1.33,601,-0.672324526,0.514217788,24.13,1,7.5,0.707040598
Tc6Zr6,298.35,11.325,1.9,573,-0.982209301,0.762423274,24.13,2,7.33,-0.738707302
Tc6Zr6,298.35,11.325,1.33,601,-0.672181216,0.514206634,24.13,2,7.33,-0.738776963
Tc6Zr6,298.35,11.325,1.68701760331094,582.333333333333,-0.90464046,0.700332306,24.13,3,6.95454545454545,-0.90718917
Tc6Zr6,298.35,11.325,1.49790968099,591.666666666667,-0.805065021,0.620553209,24.13,3,6.95454545454545,-0.908698586
Ti12,295.08,10.64,1.54,443.7,-0.600513444,0.56737983,25.29,1,7.5,0.243860667
Ti12,295.08,10.64,1.54,443.7,-0.600855957,0.567466665,25.29,3,7.5,-1.01043746
Ti12,295.08,10.64,1.54,443.7,-0.600817269,0.567456297,25.29,3,6.95454545454545,-0.956476197
Ti6V6,299.04,9.48,1.54,443.7,-0.549352177,0.550192562,27.79,2,7.33,-0.591616166
Ti6V6,299.04,9.48,1.5694338499878,454.4,-0.587017377,0.581729302,27.79,3,7.5,-0.927591857
Ti6V6,299.04,9.48,1.5694338499878,454.4,-0.587666557,0.581915841,27.79,3,6.95454545454545,-0.893312589
Ti6V6,299.04,9.48,1.59943026590099,465.1,-0.621830013,0.610410441,27.79,3,7.5,-0.959918845
Ti6V6,299.04,9.48,1.59943026590099,465.1,-0.62152987,0.610323175,27.79,3,6.95454545454545,-0.900235029
Ti6W6,305.8,10.055,1.77548830049113,574.133333333333,-0.69485254,0.556272016,19.1,3,7.5,-0.882114424
Ti6W6,305.8,10.055,1.77548830049113,574.133333333333,-0.69480145,0.556256842,19.1,3,6.95454545454545,-0.861169278
Ti6W6,305.8,10.055,2.04698617219537,704.566666666667,-1.125500339,0.653353835,19.1,3,7.5,-0.92607836
Ti6W6,305.8,10.055,2.04698617219537,704.566666666667,-1.125325099,0.653313104,19.1,3,6.95454545454545,-0.821631409
Ti6Y6,329.91,15.26,1.42495261974404,426.266666666667,-0.464082276,0.525639252,12.08,3,7.5,-0.856675998
Ti6Y6,329.91,15.26,1.42495261974404,426.266666666667,-0.464061594,0.525630287,12.08,3,6.95454545454545,-0.9296255
Ti6Y6,329.91,15.26,1.31849997955545,408.833333333333,-0.743030869,0.563961857,12.08,3,7.5,-0.963137408
Ti6Y6,329.91,15.26,1.31849997955545,408.833333333333,-0.743015533,0.563887526,12.08,3,6.95454545454545,-0.877677744
Ti6Zn6,280.785,9.9,1.65,126.35,-6.959460386,0.996359773,15.9,2,7.33,-0.7573105
Ti6Zn6,280.785,9.9,1.57582672646447,337.916666666667,-2.882984009,0.648362599,15.9,3,7.5,-0.797706072
Ti6Zn6,280.785,9.9,1.57582672646447,337.916666666667,-2.883028486,0.648366228,15.9,3,6.95454545454545,-0.735157849
Ti6Zn6,280.785,9.9,1.61248692976606,232.133333333333,-5.144984004,0.841472799,15.9,3,7.5,0.076260992
Ti6Zn6,280.785,9.9,1.61248692976606,232.133333333333,-5.143970073,0.84134039,15.9,3,6.95454545454545,0.008683833
Ti6Zr6,309.14,12.33,1.46655276893299,496.133333333333,-0.640930495,0.550696272,24.32,3,7.5,-0.905587372
Ti6Zr6,309.14,12.33,1.46655276893299,496.133333333333,-0.64088636,0.550683996,24.32,3,6.95454545454545,-0.911505304
Ti6Zr6,309.14,12.33,1.39660845718507,548.566666666667,-0.861853814,0.605831892,24.32,3,7.5,-1.02435513
Ti6Zr6,309.14,12.33,1.39660845718507,548.566666666667,-0.86215166,0.605915236,24.32,3,6.95454545454545,-0.893045237
V12,303,8.32,1.63,475.8,-0.649832575,0.619977033,12.31,1,7.5,0.170977696
V12,303,8.32,1.63,475.8,-0.649523071,0.619887948,12.31,3,7.5,-0.99566059
V12,303,8.32,1.63,475.8,-0.64983714,0.619982055,12.31,3,6.95454545454545,-0.954071935
V6W6,309.76,8.895,2.36,835,-1.730684133,0.746561931,17.74,2,7.33,-0.748525169
V6W6,309.76,8.895,1.84400631464846,595.533333333333,-0.846053736,0.609165346,17.74,3,7.5,-0.902072614
V6W6,309.76,8.895,1.84400631464846,595.533333333333,-0.845962514,0.609141055,17.74,3,6.95454545454545,-0.842089063
V6W6,309.76,8.895,2.08610999292232,715.266666666667,-1.276804128,0.67607946,17.74,3,7.5,-0.854151054
V6W6,309.76,8.895,2.08610999292232,715.266666666667,-1.276676493,0.676038086,17.74,3,6.95454545454545,-0.823058782
V6Zn6,284.745,8.74,1.63,475.8,-0.130077229,0.476980264,19.82,2,7.33,-0.694265534
V6Zn6,284.745,8.74,1.63663958449543,359.316666666667,-2.685628289,0.673144164,19.82,3,7.5,-0.690505192
V6Zn6,284.745,8.74,1.6433062144401,242.833333333333,-4.923477838,0.844939821,19.82,3,7.5,-0.015740833
V6Zn6,284.745,8.74,1.6433062144401,242.833333333333,-4.922410956,0.844808269,19.82,3,6.95454545454545,-0.010379918
V6Zr6,313.1,11.17,1.63,475.8,-0.398589583,0.572981058,32.44,2,7.33,-0.80261691
V6Zr6,313.1,11.17,1.52314862673527,517.533333333333,-0.566567102,0.598875064,32.44,3,6.95454545454545,-0.976652078
V6Zr6,313.1,11.17,1.42330168044512,559.266666666667,-0.78083481,0.631901658,32.44,3,6.95454545454545,-0.96690496
W12,316.52,9.47,2.36,835,-1.109740107,0.652170591,13.02,1,7.5,-0.027413156
W12,316.52,9.47,2.36,835,-1.107980157,0.651853067,13.02,3,7.5,-0.863439932
W12,316.52,9.47,2.36,835,-1.108487937,0.65194495,13.02,3,6.95454545454545,-0.879511383
W6Y6,340.63,14.675,2.36,835,-1.237133571,0.724565072,15.25,2,7.33,-0.897556068
W6Y6,340.63,14.675,1.22,391.4,-1.03230356,0.460405312,15.25,1,7.5,0.242068389
W6Y6,340.63,14.675,1.22,391.4,-1.03207034,0.460370334,15.25,2,7.33,-0.437111561
W6Y6,340.63,14.675,2.36,835,-1.237133571,0.724565072,15.25,2,7.33,-0.932111668
W6Y6,340.63,14.675,1.89406383678546,687.133333333333,-1.186944886,0.659857228,15.25,3,7.5,-0.932389088
W6Y6,340.63,14.675,1.52011771941461,539.266666666667,-1.121489153,0.575377912,15.25,3,7.5,-0.758458957
W6Zn6,291.505,9.315,2.36,835,-0.602774079,0.556107756,10.58,2,7.33,-0.770378631
W6Zn6,291.505,9.315,1.85905953148994,362.566666666667,-4.928072555,0.86173723,10.58,3,7.5,-0.133192377
W6Zn6,291.505,9.315,2.36,835,-0.60279236,0.556112324,10.58,1,7.5,-0.221802575
W6Zn6,291.505,9.315,1.85905953148994,362.566666666667,-4.928072555,0.86173723,10.58,3,7.5,-0.235509493
W6Zr6,319.86,11.745,1.33,601,-0.864405397,0.544934089,15.17,1,7.5,0.178594299
W6Zr6,319.86,11.745,1.33,601,-0.864718311,0.544990346,15.17,2,7.33,-0.605110155
W6Zr6,319.86,11.745,1.94935924597446,757,-1.109665823,0.649781089,15.17,3,7.5,-0.918433322
W6Zr6,319.86,11.745,1.94935924597446,757,-1.109868727,0.649821651,15.17,3,6.95454545454545,-0.814777134
W6Zr6,319.86,11.745,1.61017011435004,679,-0.998170727,0.602025105,15.17,3,7.5,-0.783401319
W6Zr6,319.86,11.745,1.61017011435004,679,-0.997770726,0.601942317,15.17,3,6.95454545454545,-0.796350129
Y12,364.74,19.88,1.22,391.4,-0.617135679,0.514227673,22.53,1,7.5,0.217378548
Y12,364.74,19.88,1.22,391.4,-0.618285937,0.514644369,22.53,3,7.5,-0.902642692
Y12,364.74,19.88,1.22,391.4,-0.617843878,0.514493909,22.53,3,6.95454545454545,-0.970131958
Y6Zn6,315.615,14.52,1.65,126.35,-7.076657057,0.9970695,16.2,1,7.5,0.248131766
Y6Zn6,315.615,14.52,1.22,391.4,0.087613434,0.352503058,16.2,2,7.33,-0.648078291
Y6Zn6,315.615,14.52,1.65,126.35,-7.07665926,0.99707012,16.2,2,7.33,-0.082279197
Y6Zn6,315.615,14.52,1.34917370560152,303.05,-3.35231641,0.661984944,16.2,3,6.95454545454545,-0.645906279
Y6Zn6,315.615,14.52,1.41880231181092,258.875,-4.560525694,0.770695708,16.2,5,7.615384615,-0.220258465
Y6Zr6,343.97,16.95,1.33,601,-0.582744333,0.577845047,29.08,1,7.5,0.056602536
Y6Zr6,343.97,16.95,1.22,391.4,-0.801412073,0.510857346,29.08,2,7.33,-0.451851696
Y6Zr6,343.97,16.95,1.33,601,-0.58287478,0.577881423,29.08,2,7.33,-0.780096769
Y6Zr6,343.97,16.95,1.25561675055528,461.266666666667,-0.71274653,0.538014262,29.08,3,7.5,-0.950013085
Y6Zr6,343.97,16.95,1.25561675055528,461.266666666667,-0.712863739,0.538040482,29.08,3,6.95454545454545,-0.892379646
Y6Zr6,343.97,16.95,1.29227329858607,531.133333333333,-0.641651033,0.559959686,29.08,3,7.5,-0.905067498
Y6Zr6,343.97,16.95,1.29227329858607,531.133333333333,-0.641372935,0.559864396,29.08,3,6.95454545454545,-0.927178653
Zn12,266.49,9.16,1.65,126.35,-7.316130234,0.996325225,0.6036,1,7.5,0.773363584
Zn12,266.49,9.16,1.65,126.35,-7.316168404,0.996325975,0.6036,2,7.33,0.579069405
Zn12,266.49,9.16,1.65,126.35,-7.316174307,0.996325809,0.6036,3,7.5,0.581275432
Zn12,266.49,9.16,1.65,126.35,-7.316160151,0.996325653,0.6036,3,6.95454545454545,0.552737221
Zn6Zr6,294.845,11.59,1.65,126.35,-6.962709925,0.996659673,13.51,1,7.5,0.526466807
Zn6Zr6,294.845,11.59,1.33,601,-0.136546513,0.445530462,13.51,2,7.33,-0.693090682
Zn6Zr6,294.845,11.59,1.42909930729776,442.783333333333,-3.068170436,0.682226384,13.51,3,6.95454545454545,-0.749997441
Zn6Zr6,294.845,11.59,1.4813844875656,363.675,-4.238060268,0.776678137,13.51,5,7.615384615,-0.162532916
Zr12,323.2,14.02,1.33,601,-0.852477746,0.580548731,33.82,1,7.5,0.309042952
Zr12,323.2,14.02,1.33,601,-0.851634585,0.580311256,33.82,3,7.5,-0.992339168
Zr12,323.2,14.02,1.33,601,-0.852017203,0.580416467,33.82,3,6.95454545454545,-0.889286528
