surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function,CN,GCN,Valence Electrons,reaction energy (eV),site,Beta
Au6Ta6,368.975,10.53,1.5,7.549571,0.322,771,0.091602664,4.285980724,0.414794456,7.511,4.869834068,2,7.33,5,-2.086712863,bridge|B_B|A,1
Au6Tc6,340.66,9.42,1.9,7.11938,0.55,573,-1.025542637,3.74184579,0.629652715,11.48,5.29957652,1,7.5,7,1.013833441,top|B,1
Au6Ti6,351.45,10.425,1.54,6.82812,0.079,443.7,-0.175276738,2.475625579,0.422142496,27.63,4.498966273,1,7.5,4,-1.09895269,top|B,1
Au6Ti6,351.45,10.425,1.54,6.82812,0.079,443.7,-0.175260413,2.475702816,0.422138014,27.63,4.498966273,2,7.33,4,-2.475922593,bridge|B_B|A,1
Au6V6,355.41,9.265,1.63,6.746187,0.525,475.8,-0.408183404,2.560088991,0.500900621,23.72,4.908096071,1,7.5,5,-0.997681307,top|B,1
Au6V6,355.41,9.265,1.63,6.746187,0.525,475.8,-0.407974863,2.56026735,0.500816573,23.72,4.908096071,2,7.33,5,-1.79231467,bridge|B_B|A,1
Au6W6,362.17,9.84,2.36,7.86403,0.81626,835,-0.83500217,4.135312059,0.552322519,12.39,5.261691295,1,7.5,6,-1.206209761,top|B,1
Au6W6,362.17,9.84,2.36,7.86403,0.81626,835,-0.834943758,4.135358696,0.552315906,12.39,5.261691295,2,7.33,6,-1.470756114,bridge|B_B|A,1
Au6Y6,386.28,15.045,2.54,9.225554,2.30863,342.5,-4.462244036,1.998310166,0.977328654,10.27,3.619740298,1,7.5,11,2.051169353,top|A,1
Au6Y6,386.28,15.045,1.22,6.21726,0.307,391.4,-0.202833634,3.080354468,0.328828918,10.27,3.619740298,1,7.5,3,-0.194579626,top|B,1
Au6Y6,386.28,15.045,1.22,6.21726,0.307,391.4,-0.203064998,3.08037374,0.328870048,10.27,3.619740298,2,7.33,3,-2.668131563,bridge|B_B|A,1
Au6Y6,386.28,15.045,1.98918765190077,8.22278933333333,1.64142,358.8,-3.579097557,2.848535324,0.842866113,10.27,3.619740298,3,7.5,7.13349248972831,-0.264507304,hollow|A_A_B|HCP,1
Au6Zn6,337.155,9.685,2.19980301266537,9.28176833333333,1.53908666666667,270.45,-4.932866633,1.974881862,0.982192297,3.224,4.878878926,3,6.95454545454545,11.323713482402,1.583280901,hollow|A_A_B|FCC,1
Au6Zr6,365.51,12.115,1.33,6.634126,0.426,601,-0.307384046,3.401612297,0.438951986,17.63,4.287672424,1,7.5,4,-1.029638221,top|B,1
Au6Zr6,365.51,12.115,1.33,6.634126,0.426,601,-0.307414574,3.40159518,0.438960423,17.63,4.287672424,2,7.33,4,-2.61585142,bridge|B_B|A,1
Cd12,297.94,13,1.69,8.99382,0,106.3,-8.882171164,1.002389758,0.997127358,5.874,4.170427895,3,7.5,12,0.904440412,hollow|A_A_A|HCP,1
Cd12,297.94,13,1.69,8.99382,0,106.3,-8.882184464,1.002376305,0.99712752,5.874,4.170427895,3,6.95454545454545,12,1.025209024,hollow|A_A_A|FCC,1
Cd6Cu6,329.715,10.055,1.9,7.72638,1.235,313.1,-2.481359542,0.904693603,0.981120432,2.47,4.532363816,2,7.33,11,0.515538987,bridge|B_B|A,1
Cd6Cu6,329.715,10.055,1.75728554532174,8.57134,0.411666666666667,175.233333333333,-6.590122461,3.043983372,0.991245472,2.47,4.532363816,3,6.95454545454545,11.6569533665029,0.993836339,hollow|A_A_B|FCC,1
Cd6Fe6,292.295,10.045,1.73543425805479,8.63003603333333,0.050333333333333,191.133333333333,-6.195384661,2.151379473,0.500951619,7.565,4.529892786,3,6.95454545454545,10.4829655768356,0.255223052,hollow-tilt|A_A_B|FCC,1
Cd6Fe6,292.295,10.045,1.73543425805479,8.63003603333333,0.050333333333333,191.133333333333,-6.195398802,2.151416495,0.500953062,7.565,4.529892786,3,7.5,10.4829655768356,0.292584827,hollow-tilt|A_A_B|HCP,1
Cd6Hf6,308.79,13.22,1.3,6.82507,0.014,655.5,-0.131966427,3.729192116,0.422422517,19.77,4.315376315,2,7.33,4,-3.057821302,bridge|B_B|A,1
Cd6Hf6,308.79,13.22,1.54847995275536,8.27090333333333,0.004666666666667,289.366666666667,-6.446941418,4.286516883,0.852266436,19.77,4.315376315,3,6.95454545454545,8.32033529220762,-1.216663831,hollow|A_A_B|FCC,1
Cd6Hf6,308.79,13.22,1.54847995275536,8.27090333333333,0.004666666666667,289.366666666667,-6.447134027,4.286293241,0.852289245,19.77,4.315376315,3,7.5,8.32033529220762,-1.335537849,hollow-tilt|A_A_B|HCP,1
Cd6Hg6,299.22,13.545,1.78758952719638,9.475048,0,91.3633333333333,-7.822409539,1.130886257,0.997719868,2.402,4.179511537,3,6.95454545454545,12,1.253113887,hollow|A_A_B|FCC,1
Cd6Ir6,340.92,10.76,2.2,8.96702,1.5638,586,-1.527138562,1.997897859,0.837894833,15.17,4.798636258,2,7.33,9,0.653885609,bridge|B_B|A,1
Cd6Ir6,340.92,10.76,1.84529312352288,8.98488666666666,0.521266666666667,266.2,-6.177258749,3.576946658,0.944702205,15.17,4.798636258,3,6.95454545454545,10.9027235569928,1.347396707,hollow|A_A_B|FCC,1
Cd6Ir6,340.92,10.76,2.01485604243835,8.97595333333333,1.04253333333333,426.1,-3.876288979,3.72074757,0.891857717,15.17,4.798636258,3,7.5,9.90578174668388,0.610801961,hollow|A_B_B|HCP,1
Cd6La6,337.57,17.695,1.1,5.5769,0.47,406.2,-0.531633142,2.681331321,0.500253985,15.01,3.414327382,1,7.5,3,-0.795606714,top|B,1
Cd6La6,337.57,17.695,1.1,5.5769,0.47,406.2,-0.532201139,2.681630663,0.500437223,15.01,3.414327382,2,7.33,3,-2.799056688,bridge|B_B|A,1
Cd6Mn6,594.595,10.175,1.55,7.434038,0,233.2,-1.022815569,1.149690886,0.510954783,10.86,4.375860903,2,7.33,7,-0.203148899,bridge|B_B|A,1
Cd6Mn6,594.595,10.175,1.64198191385844,8.47389266666667,0,148.6,-6.243751554,2.088389054,0.503199935,10.86,4.375860903,3,6.95454545454545,10.0265958699292,0.683898677,hollow|A_A_B|FCC,1
Cd6Mn6,594.595,10.175,1.64198191385844,8.47389266666667,0,148.6,-6.243860011,2.088382203,0.50320421,10.86,4.375860903,3,7.5,10.0265958699292,0.790535328,hollow-tilt|A_A_B|HCP,1
Cd6Mo6,306.32,11.19,1.69,8.99382,0,106.3,-8.538889049,1.609621811,0.99691485,11.07,4.690440622,1,7.5,12,-0.662429711,top|A,1
Cd6Mo6,306.32,11.19,1.69,8.99382,0,106.3,-8.53888671,1.609629049,0.996914778,11.07,4.690440622,2,7.33,12,-1.133030867,bridge|A_A|A,1
Cd6Mo6,306.32,11.19,2.16,7.09243,0.748,636,-0.545418211,3.584019416,0.567137098,11.07,4.690440622,1,7.5,6,-0.665241191,top|B,1
Cd6Mo6,306.32,11.19,2.16,7.09243,0.748,636,-0.545494902,3.584035364,0.567162722,11.07,4.690440622,2,7.33,6,-1.130750281,bridge|B_B|B,1
Cd6Mo6,306.32,11.19,1.69,8.99382,0,106.3,-8.53888671,1.609629049,0.996914778,11.07,4.690440622,2,7.33,12,-1.130923889,bridge|A_A|B,1
Cd6Mo6,306.32,11.19,2.16,7.09243,0.748,636,-0.545494902,3.584035364,0.567162722,11.07,4.690440622,2,7.33,6,-1.130918719,bridge|B_B|A,1
Cd6Nb6,313.99,11.915,1.6,6.75885,0.916,716.8,-0.252735038,3.488152117,0.503323972,12.28,4.511302775,1,7.5,5,-1.103902985,top|B,1
Cd6Nb6,313.99,11.915,1.6,6.75885,0.916,716.8,-0.253256133,3.488438665,0.503417178,12.28,4.511302775,2,7.33,5,-1.934480681,bridge|B_B|B,1
Cd6Nb6,313.99,11.915,1.69,8.99382,0,106.3,-8.449747839,1.553846085,0.996072062,12.28,4.511302775,2,7.33,12,-1.934436598,bridge|A_A|B,1
Cd6Nb6,313.99,11.915,1.6,6.75885,0.916,716.8,-0.253256133,3.488438665,0.503417178,12.28,4.511302775,2,7.33,5,-1.934807762,bridge|B_B|A,1
Cd6Nb6,313.99,11.915,1.69,8.99382,0,106.3,-8.449750017,1.553776554,0.996073824,12.28,4.511302775,1,7.5,12,-1.090510903,top-tilt|A,1
Cd6Ni6,325.17,9.795,1.91,7.639878,1.156,395.2,-0.927818906,0.779839731,0.458058229,5.39,4.650906069,2,7.33,10,0.387133365,bridge|B_B|A,1
Cd6Ni6,325.17,9.795,1.76036310948176,8.542506,0.385333333333333,202.6,-5.9790526,2.607380366,0.484824003,5.39,4.650906069,3,6.95454545454545,11.2924323465723,0.905952413,hollow|A_A_B|FCC,1
Cd6Pd6,343.505,10.78,1.84529312352288,8.77482633333333,0.187333333333333,203.1,-6.325506854,3.261908466,0.980592832,5.866,4.643512336,3,6.95454545454545,11.2924323465723,1.471312042,hollow|A_A_B|FCC,1
Cd6Pd6,343.505,10.78,2.01485604243835,8.55583266666667,0.374666666666667,299.9,-4.157747999,3.319879114,0.964079794,5.866,4.643512336,3,7.5,10.6265856918261,1.744658965,hollow|A_B_B|HCP,1
Cd6Pd6,343.505,10.78,2.01485604243835,8.55583266666667,0.374666666666667,299.9,-4.15779262,3.319903232,0.964080057,5.866,4.643512336,3,6.95454545454545,10.6265856918261,1.755822979,hollow|A_B_B|FCC,1
Cd6Pt6,345.18,11.045,1.86739454323688,8.98215666666667,0.709333333333333,240.866666666667,-6.223640553,3.314986286,0.974028229,7.281,4.923061134,3,7.5,11.2924323465723,1.829835086,hollow|A_A_B|HCP,1
Cd6Pt6,345.18,11.045,1.86739454323688,8.98215666666667,0.709333333333333,240.866666666667,-6.223600834,3.315038688,0.974025792,7.281,4.923061134,3,6.95454545454545,11.2924323465723,1.4217012,hollow|A_A_B|FCC,1
Cd6Pt6,345.18,11.045,2.0634096923733,8.97049333333333,1.41866666666667,375.433333333333,-4.071422846,3.404920123,0.951330046,7.281,4.923061134,3,7.5,10.6265856918261,1.685431483,hollow|A_B_B|HCP,1
Cd6Pt6,345.18,11.045,2.0634096923733,8.97049333333333,1.41866666666667,375.433333333333,-4.071405314,3.404915536,0.951329829,7.281,4.923061134,3,6.95454545454545,10.6265856918261,1.652899457,hollow|A_B_B|FCC,1
Cd6Re6,287.02,10.93,1.9,7.83352,0.15,738,-0.933612796,4.094714728,0.637021668,10.74,4.792191677,1,7.5,7,-0.204865257,top|B,1
Cd6Rh6,339.14,10.64,2.28,7.4589,1.137,516.7,-0.880597419,1.826315506,0.874326284,12.2,4.801682908,2,7.33,9,0.755444072,bridge|B_B|A,1
Cd6Rh6,339.14,10.64,1.96295695317039,8.22636,0.5685,311.5,-4.517550001,3.945213116,0.936338223,12.2,4.801682908,2,7.33,10.3923048454133,1.417697589,bridge|A_B|A,1
Cd6Rh6,339.14,10.64,1.86739454323688,8.48218,0.379,243.1,-5.710864107,3.716606194,0.95668858,12.2,4.801682908,3,6.95454545454545,10.9027235569928,1.235581049,hollow|A_A_B|FCC,1
Cd6Rh6,339.14,10.64,2.0634096923733,7.97054,0.758,379.9,-3.315306564,3.801195658,0.915842535,12.2,4.801682908,3,7.5,9.90578174668388,0.721732024,hollow|A_B_B|HCP,1
Cd6Rh6,339.14,10.64,1.96295695317039,8.22636,0.5685,311.5,-4.518154117,3.945179476,0.936350625,12.2,4.801682908,5,7.615384615,10.3923048454133,1.637444072,4fold|A_A_B_B,1
Cd6Sc6,314.42,14,1.36,6.56149,0.188,334,0.168106871,1.786950025,0.291176464,13.8,4.038320537,2,7.33,3,-2.971840404,bridge|B_B|A,1
Cd6Ta6,314.035,11.925,1.5,7.549571,0.322,771,0.273999747,4.210502422,0.428835382,13.93,4.612000481,1,7.5,5,-1.224046007,top|B,1
Cd6Ta6,314.035,11.925,1.69,8.99382,0,106.3,-8.411737139,2.060776009,0.994533195,13.93,4.612000481,2,7.33,12,-2.286633132,bridge|A_A|B,1
Cd6Ta6,314.035,11.925,1.5,7.549571,0.322,771,0.274035122,4.210396908,0.428833049,13.93,4.612000481,2,7.33,5,-2.289746114,bridge|B_B|A,1
Cd6Ta6,314.035,11.925,1.5,7.549571,0.322,771,0.273999747,4.210502422,0.428835382,13.93,4.612000481,1,7.5,5,-1.326918099,top-tilt|B,1
Cd6Tc6,285.72,10.815,1.9,7.11938,0.55,573,-0.965431547,3.618734454,0.64021297,15.74,4.64052348,1,7.5,7,0.481163526,top|B,1
Cd6Tc6,285.72,10.815,1.79192633777173,8.0566,0.275,339.65,-4.888102231,4.739970303,0.822893176,15.74,4.64052348,2,7.33,9.16515138991168,0.435261459,bridge-tilt|A_B|A,1
Cd6Tc6,285.72,10.815,1.9,7.11938,0.55,573,-0.965179253,3.618945713,0.640160511,15.74,4.64052348,2,7.33,7,0.39931182,bridge-tilt|B_B|B,1
Cd6Ti6,296.51,11.82,1.54,6.82812,0.079,443.7,0.006545481,2.183988738,0.413848732,17.08,4.331711101,2,7.33,4,-2.739338449,bridge|B_B|A,1
Cd6Ti6,296.51,11.82,1.63844314876406,8.27192,0.026333333333333,218.766666666667,-6.367322007,4.01317481,0.847478854,17.08,4.331711101,3,6.95454545454545,8.32033529220762,-1.179526278,hollow-tilt|A_A_B|FCC,1
Cd6Ti6,296.51,11.82,1.63844314876406,8.27192,0.026333333333333,218.766666666667,-6.366764715,4.013718637,0.84737728,17.08,4.331711101,3,7.5,8.32033529220762,-1.283942072,hollow-tilt|A_A_B|HCP,1
Cd6V6,300.47,10.66,1.63,6.746187,0.525,475.8,-0.177528055,2.83188095,0.502404353,19.87,4.543196329,2,7.33,5,-2.011007936,bridge|B_B|B,1
Cd6V6,300.47,10.66,1.63,6.746187,0.525,475.8,-0.177528055,2.83188095,0.502404353,19.87,4.543196329,2,7.33,5,-2.006093968,bridge|B_B|A,1
Cd6V6,300.47,10.66,1.63,6.746187,0.525,475.8,-0.178498642,2.831942038,0.502657606,19.87,4.543196329,1,7.5,5,-0.986876211,top-tilt|B,1
Cd6V6,300.47,10.66,1.66975853178631,8.244609,0.175,229.466666666667,-6.196970098,4.178352352,0.857727593,19.87,4.543196329,3,6.95454545454545,8.96280949311433,-0.777885708,hollow-tilt|A_A_B|FCC,1
Cd6W6,307.23,11.235,2.36,7.86403,0.81626,835,-0.541002075,4.172349636,0.556782464,6.084,4.796624312,1,7.5,6,-1.071517629,top|B,1
Cd6W6,307.23,11.235,2.36,7.86403,0.81626,835,-0.540967612,4.172337941,0.556776429,6.084,4.796624312,2,7.33,6,-1.470453931,bridge|B_B|B,1
Cd6W6,307.23,11.235,2.36,7.86403,0.81626,835,-0.540967612,4.172337941,0.556776429,6.084,4.796624312,2,7.33,6,-1.462704946,bridge|B_B|A,1
Cd6Y6,331.34,16.44,1.22,6.21726,0.307,391.4,0.107390523,2.5972979,0.32939222,10.44,3.831187511,1,7.5,3,-0.212418593,top|B,1
Cd6Y6,331.34,16.44,1.69,8.99382,0,106.3,-8.661875204,1.110728645,0.996818156,10.44,3.831187511,2,7.33,12,-2.826294739,bridge|A_A|B,1
Cd6Y6,331.34,16.44,1.22,6.21726,0.307,391.4,0.107183689,2.59747464,0.329430014,10.44,3.831187511,2,7.33,3,-2.8302076,bridge|B_B|A,1
Cd6Y6,331.34,16.44,1.43589693223434,7.60554,0.1535,248.85,-5.553647783,4.558796532,0.760276779,10.44,3.831187511,2,7.33,6,-1.102929498,bridge|A_B|B,1
Cd6Y6,331.34,16.44,1.43589693223434,7.60554,0.1535,248.85,-5.553576876,4.55885511,0.76024785,10.44,3.831187511,5,7.615384615,6,-1.548277673,4fold|A_A_B_B,1
Cd6Zn6,282.215,11.08,1.67656006728248,9.127279,0,112.983333333333,-8.248201989,1.047609538,0.997322162,0.9518,4.277023517,3,7.5,12,0.482898796,hollow|A_A_B|HCP,1
Cd6Zn6,282.215,11.08,1.67656006728248,9.127279,0,112.983333333333,-8.248224619,1.047611011,0.997322121,0.9518,4.277023517,3,6.95454545454545,12,0.607710611,hollow|A_A_B|FCC,1
Cd6Zn6,282.215,11.08,1.66322701728179,9.260738,0,119.666666666667,-7.720859516,1.001147022,0.997554641,0.9518,4.277023517,3,7.5,12,0.134888054,hollow|A_B_B|HCP,1
Cd6Zn6,282.215,11.08,1.66322701728179,9.260738,0,119.666666666667,-7.720866732,1.001146938,0.997554743,0.9518,4.277023517,3,6.95454545454545,12,0.326952805,hollow|A_B_B|FCC,1
Cd6Zr6,310.57,13.51,1.33,6.634126,0.426,601,-0.080258802,3.055164519,0.446179923,15.6,4.208552449,2,7.33,4,-2.738200741,bridge|B_B|A,1
Cd6Zr6,310.57,13.51,1.4992331373072,7.813973,0.213,353.65,-5.133219875,4.694352195,0.775515748,15.6,4.208552449,2,7.33,6.92820323027551,-0.006902031,bridge|A_B|A,1
Cd6Zr6,310.57,13.51,1.5603008678956,8.20725533333333,0.142,271.2,-6.398910545,4.150302555,0.857952165,15.6,4.208552449,3,6.95454545454545,8.32033529220762,-1.125139701,hollow|A_A_B|FCC,1
Cd6Zr6,310.57,13.51,1.5603008678956,8.20725533333333,0.142,271.2,-6.400341945,4.149135694,0.8580944,15.6,4.208552449,3,7.5,8.32033529220762,-1.178505987,hollow-tilt|A_A_B|HCP,1
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580144231,1.654108239,0.491887973,12.023,5.169206329,1,7.5,9,1.332403778,top|A,1
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580641239,1.655552846,0.491872776,12.023,5.169206329,3,7.5,9,-0.253032128,hollow|A_A_A|HCP,1
Co12,250.71,6.67,1.88,7.88101,0.662,391.2,-1.580100381,1.653921765,0.491892777,12.023,5.169206329,3,6.95454545454545,9,-0.20143499,hollow|A_A_A|FCC,1
Co6Cu6,306.1,6.89,1.88,7.88101,0.662,391.2,-1.436003579,1.361042939,0.489765635,7.3807,5.046894399,2,7.33,9,0.062586591,bridge|A_A|B,1
Co6Cu6,306.1,6.89,1.8866431647417,7.82946666666667,0.853,365.166666666667,-1.814154322,1.243017311,0.490141657,7.3807,5.046894399,3,7.5,9.62260298998748,-0.079230978,hollow|A_A_B|HCP,1
Co6Cu6,306.1,6.89,1.8866431647417,7.82946666666667,0.853,365.166666666667,-1.814179233,1.243010376,0.490143155,7.3807,5.046894399,3,6.95454545454545,9.62260298998748,-0.097794856,hollow|A_A_B|FCC,1
Co6Cu6,306.1,6.89,1.89330980375881,7.77792333333333,1.044,339.133333333333,-2.189843478,1.159312368,0.490523886,7.3807,5.046894399,3,7.5,10.2882764781018,0.513194183,hollow|A_B_B|HCP,1
Co6Cu6,306.1,6.89,1.89330980375881,7.77792333333333,1.044,339.133333333333,-2.18983307,1.159354125,0.490520121,7.3807,5.046894399,3,6.95454545454545,10.2882764781018,0.423933905,hollow|A_B_B|FCC,1
Co6Fe6,268.68,6.88,1.84651713844134,7.8953154,0.321333333333333,370.933333333333,-1.458414893,1.63980906,0.509247182,0.0001089,4.977050422,3,7.5,8.32033529220762,1.174589589,hollow|A_B_B|HCP,1
Co6Fe6,268.68,6.88,1.85483152873785,7.89173905,0.4065,376,-1.476858797,1.511846583,0.508018532,0.0001089,4.977050422,5,7.615384615,8.48528137423857,1.080796439,4fold|A_A_B_B,1
Co6Hf6,285.175,10.055,1.47010442437722,7.17705,0.23,567.4,-0.920868036,4.342455034,0.297399355,8.647,4.327653404,3,6.95454545454545,5.24148278841779,-2.702924719,hollow|A_B_B|FCC,1
Co6Hf6,285.175,10.055,1.56332977966902,7.35304,0.338,523.35,-0.99476533,3.765497901,0.334343197,8.647,4.327653404,5,7.615384615,6,-1.766781004,4fold|A_A_B_B,1
Co6Hg6,275.605,10.38,1.88,7.88101,0.662,391.2,-1.215613296,0.849038266,0.488083156,24.893,4.676284053,1,7.5,9,1.065374795,top|A,1
Co6Hg6,275.605,10.38,2,10.437504,0,61.49,-6.766332271,1.123338111,0.497680956,24.893,4.676284053,1,7.5,12,3.657370267,top|B,1
Co6Hg6,275.605,10.38,1.88,7.88101,0.662,391.2,-1.215613296,0.849038266,0.488083156,24.893,4.676284053,1,7.5,9,1.080803377,top-tilt|A,1
Co6Ir6,317.305,7.595,2.2,8.96702,1.5638,586,-2.136156156,2.347842999,0.433783831,15.361,5.398871809,1,7.5,9,1.358237858,top|B,1
Co6Ir6,317.305,7.595,1.98112917260802,8.24301333333333,0.9626,456.133333333333,-1.728596069,1.607916603,0.468483208,15.361,5.398871809,3,7.5,9,0.374171766,hollow|A_A_B|HCP,1
Co6Ir6,317.305,7.595,1.98112917260802,8.24301333333333,0.9626,456.133333333333,-1.728599989,1.607928866,0.468484364,15.361,5.398871809,3,6.95454545454545,9,0.353940647,hollow|A_A_B|FCC,1
Co6Ir6,317.305,7.595,2.0876982971056,8.60501666666667,1.2632,521.066666666667,-1.931184285,2.000053849,0.451246585,15.361,5.398871809,3,7.5,9,0.290400977,hollow|A_B_B|HCP,1
Co6Ir6,317.305,7.595,2.0876982971056,8.60501666666667,1.2632,521.066666666667,-1.931192347,2.00025169,0.45124406,15.361,5.398871809,3,6.95454545454545,9,0.367625252,hollow|A_B_B|FCC,1
Co6La6,313.955,14.53,1.1,5.5769,0.47,406.2,-0.897414084,4.997455703,0.186153591,15.692,3.373676549,2,7.33,3,-1.707129705,bridge|B_B|A,1
Co6La6,313.955,14.53,1.31516751517652,6.34493666666667,0.534,401.2,-0.963516232,3.647939019,0.339742875,15.692,3.373676549,3,6.95454545454545,4.32674871092222,-1.999080914,hollow|A_B_B|FCC,1
Co6La6,313.955,14.53,1.4380542409798,6.728955,0.566,398.7,-0.982900272,3.067033084,0.390790724,15.692,3.373676549,5,7.615384615,5.19615242270663,-1.935813222,4fold|A_A_B_B,1
Co6Ni6,301.555,6.63,1.88994727510783,7.80063266666667,0.826666666666667,392.533333333333,-1.583216861,1.317170158,0.488707596,8.4839,5.186948463,3,7.5,9.32169751786158,-0.032668627,hollow|A_A_B|HCP,1
Co6Ni6,301.555,6.63,1.88994727510783,7.80063266666667,0.826666666666667,392.533333333333,-1.583181007,1.317171774,0.488702525,8.4839,5.186948463,3,6.95454545454545,9.32169751786158,-0.073014946,hollow|A_A_B|FCC,1
Co6Ni6,301.555,6.63,1.89994718228059,7.72025533333333,0.991333333333333,393.866666666667,-1.57977734,1.291278907,0.485899364,8.4839,5.186948463,3,7.5,9.6548938460563,0.181381153,hollow|A_B_B|HCP,1
Co6Ni6,301.555,6.63,1.89994718228059,7.72025533333333,0.991333333333333,393.866666666667,-1.579764676,1.291178551,0.485902133,8.4839,5.186948463,3,6.95454545454545,9.6548938460563,0.183127715,hollow|A_B_B|FCC,1
Co6Os6,262.075,7.545,1.88,7.88101,0.662,391.2,-1.428488754,1.893930028,0.457109844,11.968,5.411313358,1,7.5,9,1.652553737,top|A,1
Co6Os6,262.075,7.545,2.2,8.43823,1.1,661,-1.911108292,3.641315612,0.362153482,11.968,5.411313358,1,7.5,8,0.42683491,top|B,1
Co6Os6,262.075,7.545,1.98112917260802,8.06675,0.808,481.133333333333,-1.587384946,2.594606536,0.425800441,11.968,5.411313358,3,7.5,8.65349742184445,-0.017137185,hollow|A_A_B|HCP,1
Co6Os6,262.075,7.545,1.98112917260802,8.06675,0.808,481.133333333333,-1.587379262,2.594566995,0.425801639,11.968,5.411313358,3,6.95454545454545,8.65349742184445,0.215091295,hollow|A_A_B|FCC,1
Co6Os6,262.075,7.545,2.0876982971056,8.25249,0.954,571.066666666667,-1.748220793,3.155222835,0.394162011,11.968,5.411313358,3,7.5,8.32033529220762,-0.380181265,hollow|A_B_B|HCP,1
Co6Os6,262.075,7.545,2.0876982971056,8.25249,0.954,571.066666666667,-1.748347086,3.155145294,0.394172259,11.968,5.411313358,3,6.95454545454545,8.32033529220762,-0.334788731,hollow|A_B_B|FCC,1
Co6Pd6,319.89,7.615,1.88,7.88101,0.662,391.2,-1.521566215,1.102741218,0.494933378,17.163,5.066768306,1,7.5,9,1.212888115,top|A,1
Co6Pd6,319.89,7.615,1.98112917260802,8.032953,0.628666666666667,393.033333333333,-1.798994366,1.271935979,0.491268654,17.163,5.066768306,3,7.5,9.32169751786158,0.175269884,hollow|A_A_B|HCP,1
Co6Pd6,319.89,7.615,1.98112917260802,8.032953,0.628666666666667,393.033333333333,-1.7989952,1.271939033,0.491269611,17.163,5.066768306,3,6.95454545454545,9.32169751786158,0.158548625,hollow|A_A_B|FCC,1
Co6Pd6,319.89,7.615,2.0876982971056,8.184896,0.595333333333333,394.866666666667,-2.076350843,1.460083043,0.487609359,17.163,5.066768306,3,7.5,9.6548938460563,0.871470963,hollow|A_B_B|HCP,1
Co6Pd6,319.89,7.615,2.0876982971056,8.184896,0.595333333333333,394.866666666667,-2.07649313,1.46013547,0.487601175,17.163,5.066768306,3,6.95454545454545,9.6548938460563,0.84923314,hollow|A_B_B|FCC,1
Co6Pt6,321.565,7.88,1.88,7.88101,0.662,391.2,-1.573087898,1.069906456,0.493540868,8.8254,5.309615562,1,7.5,9,1.49989039,top|A,1
Co6Pt6,321.565,7.88,2.00485752600256,8.24028333333333,1.15066666666667,430.8,-1.919347974,1.467701041,0.488390472,8.8254,5.309615562,3,7.5,9.32169751786158,0.624480715,hollow|A_A_B|HCP,1
Co6Pt6,321.565,7.88,2.00485752600256,8.24028333333333,1.15066666666667,430.8,-1.919339321,1.467718114,0.488390412,8.8254,5.309615562,3,6.95454545454545,9.32169751786158,0.425774074,hollow|A_A_B|FCC,1
Co6Pt6,321.565,7.88,2.13800728700485,8.59955666666667,1.63933333333333,470.4,-2.266320878,1.810879437,0.483217266,8.8254,5.309615562,3,7.5,9.6548938460563,1.085054476,hollow|A_B_B|HCP,1
Co6Pt6,321.565,7.88,2.13800728700485,8.59955666666667,1.63933333333333,470.4,-2.266458124,1.810966443,0.483219004,8.8254,5.309615562,3,6.95454545454545,9.6548938460563,1.147464873,hollow|A_B_B|FCC,1
Co6Re6,263.405,7.765,1.9,7.83352,0.15,738,-1.493774601,4.086210163,0.319886546,18.52,5.404414584,1,7.5,7,-0.482876483,top|B,1
Co6Re6,263.405,7.765,1.8866431647417,7.86518,0.491333333333333,506.8,-1.345653344,2.882361142,0.38407767,18.52,5.404414584,3,7.5,8.27677252914336,-0.461726299,hollow|A_A_B|HCP,1
Co6Re6,263.405,7.765,1.8866431647417,7.86518,0.491333333333333,506.8,-1.345763733,2.882391971,0.384084624,18.52,5.404414584,3,6.95454545454545,8.27677252914336,-0.194360711,hollow|A_A_B|FCC,1
Co6Re6,263.405,7.765,1.89330980375881,7.84935,0.320666666666667,622.4,-1.419283823,3.525839559,0.352981125,18.52,5.404414584,3,7.5,7.61166261102024,-1.164200146,hollow|A_B_B|HCP,1
Co6Re6,263.405,7.765,1.89330980375881,7.84935,0.320666666666667,622.4,-1.41828246,3.529182449,0.351902809,18.52,5.404414584,3,6.95454545454545,7.61166261102024,-0.920002603,hollow|A_B_B|FCC,1
Co6Rh6,315.525,7.475,1.88,7.88101,0.662,391.2,-1.558625723,1.408344843,0.493970965,20.485,5.136521005,1,7.5,9,1.285948912,top|A,1
Co6Rh6,315.525,7.475,2.00485752600256,7.74030666666667,0.820333333333333,433.033333333333,-1.615382815,1.699447331,0.485097624,20.485,5.136521005,3,7.5,9,0.091649437,hollow|A_A_B|HCP,1
Co6Rh6,315.525,7.475,2.00485752600256,7.74030666666667,0.820333333333333,433.033333333333,-1.615372062,1.699429903,0.485097441,20.485,5.136521005,3,6.95454545454545,9,0.163127484,hollow|A_A_B|FCC,1
Co6Rh6,315.525,7.475,2.13800728700485,7.59960333333333,0.978666666666667,474.866666666667,-1.672045127,1.956049988,0.476150447,20.485,5.136521005,3,7.5,9,0.224054181,hollow|A_B_B|HCP,1
