Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site
Rh2Ir2,-1.986415474,2.928157289,0.806644384,hollow|A_A_B|FCC
Rh2Ir2,-2.072540501,3.156306932,0.802328953,hollow|A_A_B|HCP
Rh2Ir2,-2.072510991,3.156339852,0.802325848,hollow|A_B_B|FCC
Rh2Ir2,-1.986424145,2.928155009,0.806645058,hollow|A_B_B|HCP
Rh2Ir2,-1.900276601,2.677800125,0.810953185,top|A
Rh2Ir2,-2.158692845,3.366804547,0.798019466,top|B
Rh2Ta2,-0.96218078,5.32291838,0.629096365,4fold|A_A_B_B
Rh2Ta2,-1.806509381,3.876593252,0.833762247,bridge|A_A|A
Rh2Ta2,-1.806509381,3.876593252,0.833762247,bridge|A_A|B
Rh2Ta2,-0.962283977,5.323076537,0.629111592,bridge|A_B|A
Rh2Ta2,-0.962273332,5.32300849,0.629111732,bridge|A_B|B
Rh2Ta2,-0.081252288,6.379532538,0.415542551,bridge|B_B|A
Rh2Ta2,-0.962290033,5.323071377,0.62911309,bridge|B_B|B
Rh2Ta2,-1.247583338,4.898509951,0.698282075,hollow|A_A_A|FCC
Rh2Ta2,-0.672766113,5.706784917,0.558936613,hollow|A_A_A|HCP
Rh2Ta2,-1.247584603,4.898493697,0.698282092,hollow|A_A_B|FCC
Rh2Ta2,-0.672764595,5.706790194,0.558935754,hollow|A_A_B|HCP
Rh2Ta2,-0.672766113,5.706784917,0.558936613,hollow|A_B_B|FCC
Rh2Ta2,-1.247583338,4.898509951,0.698282075,hollow|A_B_B|HCP
Rh2Ta2,-1.806496408,3.876602452,0.833761357,top|A
Rh2Ta2,-0.081181054,6.379439157,0.415534335,top|B
Ru2Hf2,-1.047294301,5.328383312,0.656182711,4fold|A_A_B_B
Ru2Hf2,-1.381586861,3.390528976,0.824476947,bridge|A_A|A
Ru2Hf2,-1.381586861,3.390528976,0.824476947,bridge|A_A|B
Ru2Hf2,-1.04773609,5.328621623,0.656268003,bridge|A_B|A
Ru2Hf2,-1.046389008,5.328120891,0.656012684,bridge|A_B|B
Ru2Hf2,-0.589916222,7.151704429,0.425914359,bridge|B_B|A
Ru2Hf2,-1.048249074,5.328763993,0.6563636,bridge|B_B|B
Ru2Hf2,-1.169285408,4.714836558,0.717725813,hollow|A_A_A|FCC
Ru2Hf2,-0.911675316,5.932034919,0.587857016,hollow|A_A_A|HCP
Ru2Hf2,-1.17017063,4.715003096,0.717902302,hollow|A_A_B|FCC
Ru2Hf2,-0.911329979,5.931881001,0.587796911,hollow|A_A_B|HCP
Ru2Hf2,-0.911675316,5.932034919,0.587857016,hollow|A_B_B|FCC
Ru2Hf2,-1.169285408,4.714836558,0.717725813,hollow|A_B_B|HCP
Ru2Hf2,-1.381084576,3.390719266,0.824370692,top|A
Ru2Hf2,-0.588566828,7.150607719,0.425717859,top|B
Ru2Ir2,-2.049418854,3.322863202,0.767026615,4fold|A_A_B_B
Ru2Ir2,-1.665469197,3.042981693,0.725819793,bridge|A_A|A
Ru2Ir2,-1.665469197,3.042981693,0.725819793,bridge|A_A|B
Ru2Ir2,-2.049112345,3.323002729,0.76696996,bridge|A_B|A
Ru2Ir2,-2.048935953,3.323065282,0.766939188,bridge|A_B|B
Ru2Ir2,-2.428633634,3.53728435,0.807727374,bridge|B_B|A
Ru2Ir2,-2.049945314,3.322758599,0.7671233,bridge|B_B|B
Ru2Ir2,-1.921922404,3.237804591,0.753340992,hollow|A_A_A|FCC
Ru2Ir2,-2.17662454,3.400938356,0.780698441,hollow|A_A_A|HCP
Ru2Ir2,-1.922037266,3.237763548,0.753361366,hollow|A_A_B|FCC
Ru2Ir2,-2.176048127,3.40101452,0.780595179,hollow|A_A_B|HCP
Ru2Ir2,-2.17662454,3.400938356,0.780698441,hollow|A_B_B|FCC
Ru2Ir2,-1.921922404,3.237804591,0.753340992,hollow|A_B_B|HCP
Ru2Ir2,-1.664632632,3.04316226,0.725660691,top|A
Ru2Ir2,-2.428449879,3.537342315,0.80769863,top|B
Ru2Ta2,-1.021927894,5.383906983,0.586989925,4fold|A_A_B_B
Ru2Ta2,-1.628440293,4.354542843,0.753520339,bridge|A_A|A
Ru2Ta2,-1.628440293,4.354542843,0.753520339,bridge|A_A|B
Ru2Ta2,-1.022046534,5.383925095,0.587006965,bridge|A_B|A
Ru2Ta2,-1.022013226,5.383977612,0.587001215,bridge|A_B|B
Ru2Ta2,-0.390270082,6.21725275,0.413523623,bridge|B_B|A
Ru2Ta2,-1.021951766,5.383993875,0.586993284,bridge|B_B|B
Ru2Ta2,-1.226804645,5.067861718,0.643245173,hollow|A_A_A|FCC
Ru2Ta2,-0.814205315,5.678910059,0.529962819,hollow|A_A_A|HCP
Ru2Ta2,-1.226822601,5.067823344,0.643248347,hollow|A_A_B|FCC
Ru2Ta2,-0.814258792,5.678878483,0.529969631,hollow|A_A_B|HCP
Ru2Ta2,-0.814205315,5.678910059,0.529962819,hollow|A_B_B|FCC
Ru2Ta2,-1.226804645,5.067861718,0.643245173,hollow|A_B_B|HCP
Ru2Ta2,-1.628558529,4.354433539,0.753538627,top|A
Ru2Ta2,-0.390174524,6.216885715,0.413519716,top|B
Sc2Hf2,-0.68100193,4.710808399,0.522195104,4fold|A_A_B_B
Sc2Hf2,-0.33235852,3.997815714,0.415882172,bridge|A_A|A
Sc2Hf2,-0.33235852,3.997815714,0.415882172,bridge|A_A|B
Sc2Hf2,-0.680966764,4.710996727,0.522173355,bridge|A_B|A
Sc2Hf2,-0.681034446,4.711038765,0.522189189,bridge|A_B|B
Sc2Hf2,-0.977044851,5.222407197,0.612471065,bridge|B_B|A
Sc2Hf2,-0.681070328,4.711076178,0.522202366,bridge|B_B|B
Sc2Hf2,-0.571340642,4.501669815,0.488753568,hollow|A_A_A|FCC
Sc2Hf2,-0.784982876,4.898767228,0.553887593,hollow|A_A_A|HCP
Sc2Hf2,-0.571285788,4.501531254,0.488745063,hollow|A_A_B|FCC
Sc2Hf2,-0.784916678,4.898712937,0.553868777,hollow|A_A_B|HCP
Sc2Hf2,-0.784982876,4.898767228,0.553887593,hollow|A_B_B|FCC
Sc2Hf2,-0.571340642,4.501669815,0.488753568,hollow|A_B_B|HCP
Sc2Hf2,-0.332287484,3.99781068,0.415856851,top|A
Sc2Hf2,-0.97713303,5.222431648,0.612494667,top|B
Sc2Ir2,-1.138832805,2.612105876,0.72728068,4fold|A_A_B_B
Sc2Ir2,0.149222685,2.589583502,0.356604772,bridge|A_A|A
Sc2Ir2,0.149222685,2.589583502,0.356604772,bridge|A_A|B
Sc2Ir2,-1.139279513,2.612119485,0.727372916,bridge|A_B|A
Sc2Ir2,-1.139446573,2.612083637,0.727405027,bridge|A_B|B
Sc2Ir2,-1.804195697,2.363280323,0.918749506,bridge|B_B|A
Sc2Ir2,-1.138341282,2.612329865,0.727171543,bridge|B_B|B
Sc2Ir2,-0.811609267,2.666041976,0.63310891,hollow|A_A_A|FCC
Sc2Ir2,-1.402933298,2.537282491,0.803300548,hollow|A_A_A|HCP
Sc2Ir2,-0.811520849,2.666049632,0.633094247,hollow|A_A_B|FCC
Sc2Ir2,-1.403555043,2.537073585,0.803438161,hollow|A_A_B|HCP
Sc2Ir2,-1.402933298,2.537282491,0.803300548,hollow|A_B_B|FCC
Sc2Ir2,-0.811609267,2.666041976,0.63310891,hollow|A_B_B|HCP
Sc2Ir2,0.14839239,2.589748846,0.356755195,top|A
Sc2Ir2,-1.804321705,2.363146266,0.918773773,top|B
Sc2La2,-0.570631655,3.870768556,0.525398777,4fold|A_A_B_B
Sc2La2,-0.274374868,3.095349662,0.436979179,bridge|A_A|A
Sc2La2,-0.274374868,3.095349662,0.436979179,bridge|A_A|B
Sc2La2,-0.571526635,3.871434616,0.525703985,bridge|A_B|A
Sc2La2,-0.570329688,3.87055555,0.525303772,bridge|A_B|B
Sc2La2,-0.861179121,4.484511357,0.612093011,bridge|B_B|A
Sc2La2,-0.570861343,3.8708084,0.525469128,bridge|B_B|B
Sc2La2,-0.472093418,3.634628621,0.495987429,hollow|A_A_A|FCC
Sc2La2,-0.667839882,4.089019021,0.554380952,hollow|A_A_A|HCP
Sc2La2,-0.472845413,3.635160611,0.496240111,hollow|A_A_B|FCC
Sc2La2,-0.66830553,4.089439237,0.554541638,hollow|A_A_B|HCP
Sc2La2,-0.667839882,4.089019021,0.554380952,hollow|A_B_B|FCC
Sc2La2,-0.472093418,3.634628621,0.495987429,hollow|A_B_B|HCP
Sc2La2,-0.274925748,3.095824298,0.437178005,top|A
Sc2La2,-0.859757621,4.483350579,0.611632115,top|B
Sc2Ta2,-0.177574817,4.574350673,0.448257522,4fold|A_A_B_B
Sc2Ta2,0.347428711,4.164619959,0.285797779,bridge|A_A|A
Sc2Ta2,0.347428711,4.164619959,0.285797779,bridge|A_A|B
Sc2Ta2,-0.177688528,4.574284565,0.44827671,bridge|A_B|A
Sc2Ta2,-0.176630134,4.573729275,0.448098423,bridge|A_B|B
Sc2Ta2,-0.669357392,4.876373186,0.600421511,bridge|B_B|A
Sc2Ta2,-0.178570648,4.574689002,0.448430045,bridge|B_B|B
Sc2Ta2,-0.006088817,4.451394386,0.395244872,hollow|A_A_A|FCC
Sc2Ta2,-0.345388042,4.685281105,0.500136231,hollow|A_A_A|HCP
Sc2Ta2,-0.006749383,4.451732536,0.395350633,hollow|A_A_B|FCC
Sc2Ta2,-0.344772062,4.685047766,0.500022531,hollow|A_A_B|HCP
Sc2Ta2,-0.345388042,4.685281105,0.500136231,hollow|A_B_B|FCC
Sc2Ta2,-0.006088817,4.451394386,0.395244872,hollow|A_B_B|HCP
Sc2Ta2,0.348208263,4.163907432,0.285692267,top|A
Sc2Ta2,-0.668166842,4.875903243,0.600193712,top|B
Sc2Tc2,-0.526472459,4.008400226,0.628701361,4fold|A_A_B_B
Sc2Tc2,0.086533404,5.415710389,0.37902975,bridge|A_A|A
Sc2Tc2,0.086533404,5.415710389,0.37902975,bridge|A_A|B
Sc2Tc2,-0.526119799,4.008382837,0.628639644,bridge|A_B|A
Sc2Tc2,-0.526775047,4.008556156,0.628749151,bridge|A_B|B
Sc2Tc2,-0.874874887,2.862269695,0.770609694,bridge|B_B|A
Sc2Tc2,-0.526193466,4.008308651,0.628659261,bridge|B_B|B
Sc2Tc2,-0.363686648,4.435140815,0.562331264,hollow|A_A_A|FCC
Sc2Tc2,-0.662160407,3.609691909,0.683960145,hollow|A_A_A|HCP
Sc2Tc2,-0.363223855,4.434973572,0.562257821,hollow|A_A_B|FCC
Sc2Tc2,-0.662111438,3.609741325,0.683947525,hollow|A_A_B|HCP
Sc2Tc2,-0.662160407,3.609691909,0.683960145,hollow|A_B_B|FCC
Sc2Tc2,-0.363686648,4.435140815,0.562331264,hollow|A_B_B|HCP
Sc2Tc2,0.086575976,5.415704171,0.379028287,top|A
Sc2Tc2,-0.875454174,2.862079445,0.770725102,top|B
Ta2Au2,-2.185801066,4.280421569,0.696070117,4fold|A_A_B_B
Ta2Au2,0.091602664,4.285980724,0.414794456,bridge|A_A|A
Ta2Au2,0.091602664,4.285980724,0.414794456,bridge|A_A|B
Ta2Au2,-2.185697295,4.280305377,0.696064906,bridge|A_B|A
Ta2Au2,-2.185757494,4.280278273,0.696070992,bridge|A_B|B
Ta2Au2,-4.294335811,3.005056781,0.956491296,bridge|B_B|A
Ta2Au2,-2.185792215,4.28034917,0.696074323,bridge|B_B|B
Ta2Au2,-1.446446225,4.41311081,0.604751566,hollow|A_A_A|FCC
Ta2Au2,-2.906513412,4.018269446,0.785083713,hollow|A_A_A|HCP
Ta2Au2,-1.44640964,4.413120908,0.604748055,hollow|A_A_B|FCC
Ta2Au2,-2.906461622,4.018360308,0.785077413,hollow|A_A_B|HCP
Ta2Au2,-2.906513412,4.018269446,0.785083713,hollow|A_B_B|FCC
Ta2Au2,-1.446446225,4.41311081,0.604751566,hollow|A_B_B|HCP
Ta2Au2,0.091675945,4.285959946,0.41478609,top|A
Ta2Au2,-4.294405266,3.004981074,0.956497339,top|B
Ta2Hg2,-3.402024316,4.875558506,0.718490324,4fold|A_A_B_B
Ta2Hg2,0.209003862,4.237429279,0.425448093,bridge|A_A|A
Ta2Hg2,0.209003862,4.237429279,0.425448093,bridge|A_A|B
Ta2Hg2,-3.402018992,4.875600445,0.718479727,bridge|A_B|A
Ta2Hg2,-3.402024841,4.875578309,0.718481554,bridge|A_B|B
Ta2Hg2,-6.730476263,2.456145782,0.988600895,bridge|B_B|A
Ta2Hg2,-3.401988327,4.875690045,0.718476575,bridge|B_B|B
Ta2Hg2,-2.231485176,4.974250358,0.623494767,hollow|A_A_A|FCC
Ta2Hg2,-4.541267142,4.493804495,0.810940327,hollow|A_A_A|HCP
Ta2Hg2,-2.231496676,4.974261553,0.623494781,hollow|A_A_B|FCC
Ta2Hg2,-4.541286363,4.493733149,0.810942377,hollow|A_A_B|HCP
Ta2Hg2,-4.541267142,4.493804495,0.810940327,hollow|A_B_B|FCC
Ta2Hg2,-2.231485176,4.974250358,0.623494767,hollow|A_B_B|HCP
Ta2Hg2,0.208958411,4.237485504,0.425451879,top|A
Ta2Hg2,-6.730450873,2.456154259,0.98860118,top|B
Ta2Ir2,-1.137381114,4.153160182,0.639285508,4fold|A_A_B_B
Ta2Ir2,-0.064328266,4.279593064,0.425531005,bridge|A_A|A
Ta2Ir2,-0.064328266,4.279593064,0.425531005,bridge|A_A|B
Ta2Ir2,-1.1374529,4.153264583,0.639296287,bridge|A_B|A
Ta2Ir2,-1.137420262,4.153273074,0.639292323,bridge|A_B|B
Ta2Ir2,-2.090546995,3.790910118,0.829165318,bridge|B_B|A
Ta2Ir2,-1.137460013,4.153193037,0.639299376,bridge|B_B|B
Ta2Ir2,-0.794066492,4.223780447,0.570895727,hollow|A_A_A|FCC
Ta2Ir2,-1.46737949,4.0567816,0.705028651,hollow|A_A_A|HCP
Ta2Ir2,-0.794084295,4.223776113,0.570897913,hollow|A_A_B|FCC
Ta2Ir2,-1.467383905,4.056798173,0.705028341,hollow|A_A_B|HCP
Ta2Ir2,-1.46737949,4.0567816,0.705028651,hollow|A_B_B|FCC
Ta2Ir2,-0.794066492,4.223780447,0.570895727,hollow|A_B_B|HCP
Ta2Ir2,-0.064344237,4.279586569,0.425527575,top|A
Ta2Ir2,-2.090507937,3.790931565,0.829156718,top|B
Ta2Os2,-1.050607388,5.898619331,0.585181563,4fold|A_A_B_B
Ta2Os2,-0.415887569,6.645027647,0.424528559,bridge|A_A|A
Ta2Os2,-0.415887569,6.645027647,0.424528559,bridge|A_A|B
Ta2Os2,-1.050792672,5.898581917,0.585206101,bridge|A_B|A
Ta2Os2,-1.050783316,5.898580054,0.585204819,bridge|A_B|B
Ta2Os2,-1.653864699,5.015421003,0.737849957,bridge|B_B|A
Ta2Os2,-1.050553283,5.898597856,0.585177456,bridge|B_B|B
Ta2Os2,-0.842608186,6.159950176,0.532550708,hollow|A_A_A|FCC
Ta2Os2,-1.255026511,5.62219998,0.636922011,hollow|A_A_A|HCP
Ta2Os2,-0.842609789,6.159950814,0.532551108,hollow|A_A_B|FCC
Ta2Os2,-1.255186848,5.622173837,0.636941717,hollow|A_A_B|HCP
Ta2Os2,-1.255026511,5.62219998,0.636922011,hollow|A_B_B|FCC
Ta2Os2,-0.842608186,6.159950176,0.532550708,hollow|A_B_B|HCP
Ta2Os2,-0.41602731,6.644903445,0.424541317,top|A
Ta2Os2,-1.653883462,5.015413869,0.73785289,top|B
Ta2Pt2,-1.474452345,4.268797798,0.671587967,4fold|A_A_B_B
Ta2Pt2,0.059464168,4.493226502,0.423140706,bridge|A_A|A
Ta2Pt2,0.059464168,4.493226502,0.423140706,bridge|A_A|B
Ta2Pt2,-1.474566202,4.268563216,0.671601481,bridge|A_B|A
Ta2Pt2,-1.47463933,4.268532048,0.671609969,bridge|A_B|B
Ta2Pt2,-2.864305731,3.517976011,0.896701263,bridge|B_B|A
Ta2Pt2,-1.47425656,4.268717007,0.67156686,bridge|B_B|B
Ta2Pt2,-0.980224874,4.401069889,0.591537879,hollow|A_A_A|FCC
Ta2Pt2,-1.952628352,4.080049612,0.74904709,hollow|A_A_A|HCP
Ta2Pt2,-0.980174996,4.401084805,0.591532578,hollow|A_A_B|FCC
Ta2Pt2,-1.952837425,4.079877212,0.749071625,hollow|A_A_B|HCP
Ta2Pt2,-1.952628352,4.080049612,0.74904709,hollow|A_B_B|FCC
Ta2Pt2,-0.980224874,4.401069889,0.591537879,hollow|A_B_B|HCP
Ta2Pt2,0.059233663,4.493128466,0.423164028,top|A
Ta2Pt2,-2.864401204,3.517883666,0.896714212,top|B
Ta2Re2,-0.71926726,5.900160805,0.567743926,4fold|A_A_B_B
Ta2Re2,-0.388980226,6.599230117,0.461655296,bridge|A_A|A
Ta2Re2,-0.388980226,6.599230117,0.461655296,bridge|A_A|B
Ta2Re2,-0.719309159,5.900469817,0.56775237,bridge|A_B|A
Ta2Re2,-0.719316614,5.900473394,0.567752679,bridge|A_B|B
Ta2Re2,-1.025073576,5.151257652,0.665942843,bridge|B_B|A
Ta2Re2,-0.719422999,5.900478422,0.567764736,bridge|B_B|B
Ta2Re2,-0.612041229,6.137654675,0.533309064,hollow|A_A_A|FCC
Ta2Re2,-0.823841845,5.657295849,0.601311522,hollow|A_A_A|HCP
Ta2Re2,-0.612034656,6.137655039,0.533308526,hollow|A_A_B|FCC
Ta2Re2,-0.823771977,5.657314341,0.601303418,hollow|A_A_B|HCP
Ta2Re2,-0.823841845,5.657295849,0.601311522,hollow|A_B_B|FCC
Ta2Re2,-0.612041229,6.137654675,0.533309064,hollow|A_B_B|HCP
Ta2Re2,-0.388851123,6.599205268,0.461642105,top|A
Ta2Re2,-1.025072153,5.151205524,0.665945646,top|B
Ta2W2,-0.47132657,5.606830291,0.535091677,4fold|A_A_B_B
Ta2W2,-0.313517384,5.873841368,0.49351664,bridge|A_A|A
Ta2W2,-0.313517384,5.873841368,0.49351664,bridge|A_A|B
Ta2W2,-0.471318712,5.606928064,0.535076292,bridge|A_B|A
Ta2W2,-0.47133243,5.606967353,0.535077655,bridge|A_B|B
Ta2W2,-0.614909294,5.34809306,0.572924877,bridge|B_B|A
Ta2W2,-0.471270081,5.606871377,0.535071775,bridge|B_B|B
Ta2W2,-0.42043863,5.69509505,0.521676543,hollow|A_A_A|FCC
Ta2W2,-0.520655977,5.519828581,0.548086376,hollow|A_A_A|HCP
Ta2W2,-0.420425244,5.695067437,0.521675105,hollow|A_A_B|FCC
Ta2W2,-0.520675196,5.519827594,0.54808888,hollow|A_A_B|HCP
Ta2W2,-0.520655977,5.519828581,0.548086376,hollow|A_B_B|FCC
Ta2W2,-0.42043863,5.69509505,0.521676543,hollow|A_B_B|HCP
Ta2W2,-0.31359097,5.874031144,0.493520495,top|A
Ta2W2,-0.614914626,5.348145981,0.572919919,top|B
Tc2Ag2,-2.438247397,3.142784757,0.817098023,4fold|A_A_B_B
Tc2Ag2,-0.899835265,3.579359009,0.641062473,bridge|A_A|A
Tc2Ag2,-0.899835265,3.579359009,0.641062473,bridge|A_A|B
Tc2Ag2,-2.43830923,3.143033348,0.817096249,bridge|A_B|A
Tc2Ag2,-2.438306884,3.143031535,0.817096364,bridge|A_B|B
Tc2Ag2,-3.912879725,1.619178325,0.985832492,bridge|B_B|A
Tc2Ag2,-2.438285532,3.142594725,0.817127424,bridge|B_B|B
Tc2Ag2,-1.93277153,3.371074371,0.759260054,hollow|A_A_A|FCC
Tc2Ag2,-2.936731676,2.812541609,0.874143499,hollow|A_A_A|HCP
Tc2Ag2,-1.932774444,3.371074439,0.759260151,hollow|A_A_B|FCC
Tc2Ag2,-2.93673867,2.812860249,0.874122093,hollow|A_A_B|HCP
Tc2Ag2,-2.936731676,2.812541609,0.874143499,hollow|A_B_B|FCC
Tc2Ag2,-1.93277153,3.371074371,0.759260054,hollow|A_B_B|HCP
Tc2Ag2,-0.89985014,3.579674634,0.641028876,top|A
Tc2Ag2,-3.912908777,1.619174413,0.985832554,top|B
Tc2Au2,-2.26305683,3.276858515,0.804183291,4fold|A_A_B_B
Tc2Au2,-1.025627901,3.742255646,0.629648178,bridge|A_A|A
Tc2Au2,-1.025627901,3.742255646,0.629648178,bridge|A_A|B
Tc2Au2,-2.263136365,3.276982448,0.80419127,bridge|A_B|A
Tc2Au2,-2.263168692,3.277011394,0.804190266,bridge|A_B|B
Tc2Au2,-3.453302478,2.169281365,0.972056797,bridge|B_B|A
Tc2Au2,-2.262996306,3.276680296,0.804183697,bridge|B_B|B
Tc2Au2,-1.855998635,3.485842679,0.746766467,hollow|A_A_A|FCC
Tc2Au2,-2.664896483,3.002829856,0.860865419,hollow|A_A_A|HCP
Tc2Au2,-1.855982269,3.485819795,0.746767987,hollow|A_A_B|FCC
Tc2Au2,-2.664980705,3.003045586,0.860867696,hollow|A_A_B|HCP
Tc2Au2,-2.664896483,3.002829856,0.860865419,hollow|A_B_B|FCC
Tc2Au2,-1.855998635,3.485842679,0.746766467,hollow|A_B_B|HCP
Tc2Au2,-1.025792529,3.742541297,0.629661503,top|A
Tc2Au2,-3.453302934,2.169321986,0.972055905,top|B
Tc2Cd2,-4.888244089,4.73980629,0.822931497,4fold|A_A_B_B
Tc2Cd2,-0.965179253,3.618945713,0.640160511,bridge|A_A|A
Tc2Cd2,-0.965179253,3.618945713,0.640160511,bridge|A_A|B
Tc2Cd2,-4.888102231,4.739970303,0.822893176,bridge|A_B|A
Tc2Cd2,-4.888169539,4.739953386,0.822896684,bridge|A_B|B
Tc2Cd2,-8.61861611,1.680552045,0.996729112,bridge|B_B|A
Tc2Cd2,-4.888523044,4.739585299,0.822952061,bridge|B_B|B
Tc2Cd2,-3.602670986,4.773519184,0.763029278,hollow|A_A_A|FCC
Tc2Cd2,-6.152478403,4.350389195,0.881847795,hollow|A_A_A|HCP
Tc2Cd2,-3.602606977,4.773517307,0.763025936,hollow|A_A_B|FCC
Tc2Cd2,-6.152166157,4.350762083,0.881807265,hollow|A_A_B|HCP
Tc2Cd2,-6.152478403,4.350389195,0.881847795,hollow|A_B_B|FCC
Tc2Cd2,-3.602670986,4.773519184,0.763029278,hollow|A_B_B|HCP
Tc2Cd2,-0.964933938,3.619154285,0.64010872,top|A
Tc2Cd2,-8.618645404,1.680507478,0.996730005,top|B
Tc2Hf2,-0.926084496,5.213495395,0.661670469,4fold|A_A_B_B
Tc2Hf2,-0.950722123,3.432085527,0.756500047,bridge|A_A|A
Tc2Hf2,-0.950722123,3.432085527,0.756500047,bridge|A_A|B
Tc2Hf2,-0.925565709,5.212991586,0.661588823,bridge|A_B|A
Tc2Hf2,-0.926153347,5.213204024,0.661688669,bridge|A_B|B
Tc2Hf2,-0.887110017,7.178649748,0.511702875,bridge|B_B|A
Tc2Hf2,-0.925977494,5.213088289,0.661660494,bridge|B_B|B
Tc2Hf2,-0.935595919,4.618187403,0.697725713,hollow|A_A_A|FCC
Tc2Hf2,-0.91535534,5.829079034,0.61983196,hollow|A_A_A|HCP
Tc2Hf2,-0.935237101,4.618128169,0.697660993,hollow|A_A_B|FCC
Tc2Hf2,-0.915009864,5.828917423,0.619777099,hollow|A_A_B|HCP
Tc2Hf2,-0.91535534,5.829079034,0.61983196,hollow|A_B_B|FCC
Tc2Hf2,-0.935595919,4.618187403,0.697725713,hollow|A_B_B|HCP
Tc2Hf2,-0.950367668,3.432173074,0.75642868,top|A
Tc2Hf2,-0.887713515,7.178494629,0.511799017,top|B
Tc2Hg2,-3.942923706,4.161345167,0.820644946,4fold|A_A_B_B
Tc2Hg2,-1.013723434,3.8122374,0.639847005,bridge|A_A|A
Tc2Hg2,-1.013723434,3.8122374,0.639847005,bridge|A_A|B
Tc2Hg2,-3.942783376,4.161381404,0.820641463,bridge|A_B|A
Tc2Hg2,-3.94272835,4.161387004,0.820638521,bridge|A_B|B
Tc2Hg2,-6.742451973,1.984831123,0.993441146,bridge|B_B|A
Tc2Hg2,-3.942704845,4.161131797,0.820638644,bridge|B_B|B
Tc2Hg2,-2.981263515,4.277122512,0.761292556,hollow|A_A_A|FCC
Tc2Hg2,-4.890083974,3.813765345,0.879107406,hollow|A_A_A|HCP
Tc2Hg2,-2.98130804,4.277125995,0.761294976,hollow|A_A_B|FCC
Tc2Hg2,-4.890106019,3.81394559,0.879106797,hollow|A_A_B|HCP
Tc2Hg2,-4.890083974,3.813765345,0.879107406,hollow|A_B_B|FCC
Tc2Hg2,-2.981263515,4.277122512,0.761292556,hollow|A_B_B|HCP
Tc2Hg2,-1.013910704,3.812569147,0.639857197,top|A
Tc2Hg2,-6.742434157,1.984859694,0.99343993,top|B
Tc2Ir2,-1.952582142,3.416829908,0.768135231,4fold|A_A_B_B
Tc2Ir2,-1.409922368,3.27013481,0.690558141,bridge|A_A|A
Tc2Ir2,-1.409922368,3.27013481,0.690558141,bridge|A_A|B
Tc2Ir2,-1.952686733,3.41678193,0.768154282,bridge|A_B|A
Tc2Ir2,-1.952680341,3.416793366,0.768154328,bridge|A_B|B
Tc2Ir2,-2.457349556,3.472509452,0.840289582,bridge|B_B|A
Tc2Ir2,-1.952536267,3.416792355,0.768121712,bridge|B_B|B
Tc2Ir2,-1.776073502,3.379339759,0.742905498,hollow|A_A_A|FCC
Tc2Ir2,-2.12478266,3.444189436,0.792749375,hollow|A_A_A|HCP
Tc2Ir2,-1.776083801,3.379332574,0.74290672,hollow|A_A_B|FCC
Tc2Ir2,-2.124875187,3.444266903,0.792767883,hollow|A_A_B|HCP
Tc2Ir2,-2.12478266,3.444189436,0.792749375,hollow|A_B_B|FCC
Tc2Ir2,-1.776073502,3.379339759,0.742905498,hollow|A_B_B|HCP
Tc2Ir2,-1.410070023,3.270127698,0.690588487,top|A
Tc2Ir2,-2.457318868,3.472505167,0.840292105,top|B
Tc2Os2,-1.565183985,4.809875696,0.694991014,4fold|A_A_B_B
Tc2Os2,-1.309857156,4.772804644,0.657352096,bridge|A_A|A
Tc2Os2,-1.309857156,4.772804644,0.657352096,bridge|A_A|B
Tc2Os2,-1.565236551,4.809961756,0.695000305,bridge|A_B|A
Tc2Os2,-1.564827601,4.809971603,0.694932494,bridge|A_B|B
Tc2Os2,-1.818100309,4.833076874,0.732266187,bridge|B_B|A
Tc2Os2,-1.565549373,4.809947774,0.695049935,bridge|B_B|B
Tc2Os2,-1.480234109,4.799275345,0.682460785,hollow|A_A_A|FCC
Tc2Os2,-1.649847399,4.818991589,0.707474638,hollow|A_A_A|HCP
Tc2Os2,-1.480496534,4.799271832,0.682504594,hollow|A_A_B|FCC
Tc2Os2,-1.64963074,4.818986389,0.70744071,hollow|A_A_B|HCP
Tc2Os2,-1.649847399,4.818991589,0.707474638,hollow|A_B_B|FCC
Tc2Os2,-1.480234109,4.799275345,0.682460785,hollow|A_B_B|HCP
Tc2Os2,-1.309542681,4.772827492,0.65730253,top|A
Tc2Os2,-1.817639726,4.833037431,0.732192771,top|B
Tc2Pt2,-2.102012558,3.290994459,0.770742556,4fold|A_A_B_B
Tc2Pt2,-1.175795242,3.180038569,0.640570449,bridge|A_A|A
Tc2Pt2,-1.175795242,3.180038569,0.640570449,bridge|A_A|B
Tc2Pt2,-2.10219054,3.29088844,0.77079384,bridge|A_B|A
Tc2Pt2,-2.102211285,3.290882611,0.77079781,bridge|A_B|B
Tc2Pt2,-2.986428388,3.148606595,0.895044255,bridge|B_B|A
Tc2Pt2,-2.101797876,3.290931004,0.770699461,bridge|B_B|B
Tc2Pt2,-1.798050188,3.283847514,0.728027438,hollow|A_A_A|FCC
Tc2Pt2,-2.401200413,3.270395797,0.812780411,hollow|A_A_A|HCP
Tc2Pt2,-1.798039666,3.283849514,0.728025278,hollow|A_A_B|FCC
Tc2Pt2,-2.401459278,3.270321624,0.81284335,hollow|A_A_B|HCP
